date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:28	1405/1405	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/index2.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/index2.js	(from https://fazar.bitbucket.io/index2.html)
12:43:36	2887/2887	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.nicescroll.plus.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.nicescroll.plus.js	(from https://fazar.bitbucket.io/chartist-js.html)
12:43:54	682315/682315	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/bg-register4.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/bg-register4.jpg	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:43:54	1273386/1273386	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/avatar.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/avatar.jpg	(from https://fazar.bitbucket.io/index2.html)
12:43:54	373445/373445	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/tinymce/tinymce.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/tinymce/tinymce.min.js	(from https://fazar.bitbucket.io/chartist-js.html)
12:43:55	4559/4559	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/chartist-js.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/chartist-js.js	(from https://fazar.bitbucket.io/chartist-js.html)
12:43:57	8174/8174	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/chart-js.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/chart-js.js	(from https://fazar.bitbucket.io/chart-js.html)
12:43:57	9671/9671	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/flot-js.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/flot-js.js	(from https://fazar.bitbucket.io/flot-js.html)
12:43:58	39119/39119	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/morris.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/morris.min.js	(from https://fazar.bitbucket.io/morris-js.html)
12:43:58	93251/93251	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/raphael.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/raphael.min.js	(from https://fazar.bitbucket.io/morris-js.html)
12:44:00	6731/6731	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/morris-js.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/morris-js.js	(from https://fazar.bitbucket.io/morris-js.html)
12:44:00	126/126	---M--	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/mailbox.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/mailbox.js	(from https://fazar.bitbucket.io/compose.html)
12:44:02	175858/175858	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/pict3.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/pict3.jpg	(from https://fazar.bitbucket.io/mailbox-detail.html)
12:44:03	13652/13652	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/lib/datatables.net-dt/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/lib/datatables.net-dt/css/jquery.dataTables.min.css	(from https://fazar.bitbucket.io/data-tables.html)
12:44:03	3477/3477	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/user4.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/user4.jpg	(from https://fazar.bitbucket.io/data-tables.html)
12:44:04	3511/3511	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/user3.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/user3.jpg	(from https://fazar.bitbucket.io/data-tables.html)
12:44:04	508050/508050	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/pict1.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/pict1.jpg	(from https://fazar.bitbucket.io/mailbox-detail.html)
12:44:05	3508/3508	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/data-tables.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/data-tables.js	(from https://fazar.bitbucket.io/data-tables.html)
12:44:05	82480/82480	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.dataTables.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.dataTables.min.js	(from https://fazar.bitbucket.io/data-tables.html)
12:44:06	136753/136753	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/pict2.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/pict2.jpg	(from https://fazar.bitbucket.io/ui-general.html)
12:44:06	352924/352924	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/pict11.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/pict11.jpg	(from https://fazar.bitbucket.io/mailbox-detail.html)
12:44:06	24900/24900	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/tether.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/tether.min.js	(from https://fazar.bitbucket.io/ui-buttons.html)
12:44:06	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.min.js	(from https://fazar.bitbucket.io/ui-buttons.html)
12:44:06	44735/44735	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/bootstrap.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/bootstrap.min.js	(from https://fazar.bitbucket.io/ui-buttons.html)
12:44:07	62129/62129	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/gremlin.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/gremlin.jpg	(from https://fazar.bitbucket.io/ui-typography.html)
12:44:19	468444/468444	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/coffee.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/coffee.jpg	(from https://fazar.bitbucket.io/cards.html)
12:44:22	638188/638188	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/women-in-office.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/women-in-office.jpg	(from https://fazar.bitbucket.io/cards.html)
12:44:22	602807/602807	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/coffee-house.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/coffee-house.jpg	(from https://fazar.bitbucket.io/cards.html)
12:44:23	15091/15091	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/lib/select2.min.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/lib/select2.min.css	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:23	21334/21334	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/lib/select2-skins.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/lib/select2-skins.css	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:24	7771/7771	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/lib/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/lib/bootstrap-datetimepicker.min.css	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:24	3020/3020	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/lib/colorpicker.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/lib/colorpicker.css	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:25	70118/70118	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.inputmask.bundle.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.inputmask.bundle.min.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:25	41783/41783	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/moment.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/moment.min.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:25	37955/37955	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/bootstrap-datetimepicker.min.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:26	73325/73325	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/select2.full.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/select2.full.min.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:26	16692/16692	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/colorpicker/colorpicker.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/colorpicker/colorpicker.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:26	2000/2000	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/advanced-form.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/advanced-form.js	(from https://fazar.bitbucket.io/advanced-form.html)
12:44:27	537/537	---M--	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/text-editor.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/text-editor.js	(from https://fazar.bitbucket.io/text-editor.html)
12:44:30	45479/45479	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.mCustomScrollbar.concat.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.mCustomScrollbar.concat.min.js	(from https://fazar.bitbucket.io/timeline.html)
12:44:33	116560/116560	---M-Z	200	added ('OK')	application/javascript	etag:%228ecf670b2c16ffd0ede144ba92dac4be+gzip%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/ark/platform.twitter.com/widgets.js	(from https://fazar.bitbucket.io/profile.html)
12:44:34	519137/519137	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/ckeditor/ckeditor.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/ckeditor/ckeditor.js	(from https://fazar.bitbucket.io/text-editor.html)
12:44:35	14/14	---M--	404	error ('Not%20Found')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/feed/index.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/feed/index.html	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:35	6261/6261	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/css/style.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/css/style.css	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:36	14/14	---M--	404	error ('Not%20Found')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/css/bootstrap.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/css/bootstrap.css	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:36	205209/205209	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/pict31.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/pict31.jpg	(from https://fazar.bitbucket.io/profile.html)
12:44:36	2323/2323	---MCZ	200	added ('OK')	text/css	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/css/prettify.css	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/css/prettify.css	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:37	1556/1556	---M--	200	added ('OK')	image/png	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/img/icon.png	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/img/icon.png	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:38	1360/1360	---M--	200	added ('OK')	image/png	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/img/download.png	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/img/download.png	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:41	14/14	---M--	404	error ('Not%20Found')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/img/npm-install.png	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/img/npm-install.png	(from https://fazar.bitbucket.io/documentation/index.html)
12:44:43	14/14	---M--	404	error ('Not%20Found')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/img/border.png	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/img/border.png	(from https://fazar.bitbucket.io/documentation/index.html)
